Timestamp,head_x_change,head_y_change,left_eye_height,right_eye_height,mouth_openness,left_smile,right_smile,left_eyebrow_raised,right_eyebrow_raised,left_cheek_puff,right_cheek_puff,nose_scrunch
0.7731201648712158,0.0002453923225402832,0.00041288137435913086,0.09138786509241358,0.06875453743924846,0.34825459827990934,0.2682657241821289,0.47466230392456055,-0.03448498249053955,-0.26998502016067505,-0.017571985721588135,0.021619558334350586,0.010062023918646893
0.822298526763916,0.00030291080474853516,1.4841556549072266e-05,0.09095573605593538,0.06959983650257966,0.3489864931343373,0.26803493499755865,0.47477382421493536,-0.03463619947433472,-0.2708885669708252,-0.01736968755722046,0.021502315998077393,0.010074143838547829
0.8524277210235596,0.0007860064506530762,-0.00016158819198608398,0.09030836517135638,0.0696681950170903,0.3508316209972626,0.26774531602859497,0.47508251667022705,-0.034633517265319824,-0.2722683548927307,-0.01735854148864746,0.021606922149658203,0.010169080821703954
0.888298749923706,-0.00024396181106567383,-0.00038063526153564453,0.08993545343014982,0.06858960087523848,0.35162235536371494,0.2669757306575775,0.4738154113292694,-0.034428417682647705,-0.2719445824623108,-0.01729220151901245,0.021900832653045654,0.010081215098570013
0.9138240814208984,0.0007817745208740234,0.0003998279571533203,0.08984705696769196,0.06948309651504138,0.35321115828773564,0.26656872034072876,0.47358429431915283,-0.03457236289978027,-0.27313268184661865,-0.01743626594543457,0.02174234390258789,0.010242881288880908
0.9456062316894532,6.35981559753418e-05,-0.0005779862403869629,0.08982410654580981,0.06932813113325081,0.3541647349031218,0.26637995243072515,0.4737923741340638,-0.03478562831878662,-0.2731782793998718,-0.01726078987121582,0.0218542218208313,0.010344446885736911
0.9762542247772216,0.00030690431594848633,0.0009073019027709961,0.08983723944216478,0.06985431409193502,0.3541107056798132,0.2669631242752075,0.4742974042892456,-0.03468424081802368,-0.27373796701431274,-0.01729220151901245,0.02181190252304077,0.01023737736395381
1.0124351978302002,6.109476089477539e-05,1.5914440155029297e-05,0.08946344535796182,0.06927310018684384,0.35429230108385174,0.265961229801178,0.47321856021881104,-0.035041987895965576,-0.273512601852417,-0.017266035079956055,0.02151542901992798,0.01016338935512176
1.0422773361206057,0.0003579854965209961,0.00045865774154663086,0.0886009039963239,0.06968274796030578,0.35546896149411744,0.2644741535186768,0.47199219465255743,-0.034788310527801514,-0.27434712648391724,-0.0170401930809021,0.02146059274673462,0.01054548037256225
1.0736970901489258,-0.0005124807357788086,6.020069122314453e-06,0.08843041224867514,0.0693580292098496,0.355978254371091,0.2640263140201569,0.47138127684593206,-0.03506380319595337,-0.27419513463974,-0.01685929298400879,0.021384060382843018,0.010407471634557932
1.1081387996673584,-1.633167266845703e-05,-0.00017243623733520508,0.08836969468972827,0.06965697935947604,0.3559846398825537,0.263207495212555,0.47059172391891485,-0.03511768579483032,-0.2741396427154541,-0.01672649383544922,0.021341443061828613,0.010408910609114922
1.1418297290802002,-0.0006827712059020996,-0.00011295080184936523,0.08881113169242211,0.06924372432550233,0.3545088390799434,0.2629846930503845,0.4702795147895813,-0.03551298379898071,-0.2728267312049866,-0.016647756099700928,0.021294772624969482,0.010197745757356057
1.1743059158325195,-0.0006560683250427246,7.963180541992188e-05,0.08857436102934288,0.06819043739347812,0.3548121116203612,0.2629438042640686,0.46970951557159424,-0.03578686714172363,-0.27189308404922485,-0.01672196388244629,0.021402180194854736,0.010295762904441397
1.2215917110443115,0.00035828351974487305,0.0002471804618835449,0.08844919540820088,0.06874774651662437,0.3546926024949669,0.26179054379463196,0.4690164029598236,-0.03557401895523071,-0.2722460627555847,-0.016670048236846924,0.020907819271087646,0.010448915412124414
1.2527267932891846,-0.0008333921432495117,0.0005577802658081055,0.0882712171475081,0.06925857952006491,0.3535870923511491,0.26144611835479736,0.4684510827064514,-0.03557556867599487,-0.2713158130645752,-0.016703426837921143,0.02091306447982788,0.010626859102370245
1.2879042625427246,3.653764724731445e-05,-0.00012683868408203125,0.08790987675953467,0.06890368312034231,0.3539848680375315,0.2609670162200928,0.46808546781539917,-0.03586500883102417,-0.2717593312263489,-0.01670670509338379,0.02114933729171753,0.010510238702852621
1.3122055530548096,-0.00018739700317382812,-0.00021958351135253906,0.08882570058686542,0.06890274753769969,0.35286859082742356,0.2612228989601135,0.4684039354324341,-0.035877764225006104,-0.2707058787345886,-0.016647636890411377,0.02088230848312378,0.0103631880270814
1.3447308540344238,-0.00012177228927612305,-0.0004372596740722656,0.08867723213056135,0.0690330514698997,0.3522550431063072,0.26107907295227056,0.4675397872924805,-0.03573429584503174,-0.27036207914352417,-0.016728997230529785,0.021200597286224365,0.010213328863733112
1.382524013519287,-8.565187454223633e-05,0.00035649538040161133,0.08849840948378467,0.06910078231521084,0.35196450421996567,0.2604728043079376,0.46740344166755676,-0.03586781024932861,-0.2701212167739868,-0.016628026962280273,0.02104109525680542,0.010360515191180373
1.4124195575714111,-0.00012940168380737305,0.00012034177780151367,0.08836710806410783,0.06897408831722851,0.3520888329261504,0.26054078340530396,0.46700453758239746,-0.0360562801361084,-0.2698197364807129,-0.01678544282913208,0.021209895610809326,0.010335009658789614
1.4432244300842283,-0.00038743019104003906,0.0003343820571899414,0.0883514161826138,0.06869738889782427,0.3525239979128965,0.26025488972663885,0.46684774756431585,-0.03607910871505737,-0.2701692581176758,-0.01680576801300049,0.02105879783630371,0.01033526403668175
1.4723381996154783,0.0006792545318603516,-0.00045233964920043945,0.0889669679351249,0.0695940410590583,0.35280825687453166,0.2609524428844452,0.4674210250377655,-0.036299943923950195,-0.2708244323730469,-0.016526222229003906,0.020876646041870117,0.010062385712730151
1.5050466060638428,4.124641418457031e-05,-0.0005611181259155273,0.08830075264644159,0.06837535136614532,0.3533463810920008,0.2607126832008362,0.4674081802368164,-0.03615927696228027,-0.2709001302719116,-0.01658308506011963,0.02098822593688965,0.010072629128032588
1.5375151634216309,0.0008630752563476562,0.0008764863014221191,0.08866683439030068,0.06909122719995603,0.354322116043255,0.26153624057769775,0.4682760238647461,-0.036157071590423584,-0.27193784713745117,-0.01675713062286377,0.020862579345703125,0.010195793769091592
1.5723962783813477,0.00048094987869262695,-0.0004476308822631836,0.0889343894942622,0.06936873751043705,0.35486911366839674,0.26106244325637823,0.46807402372360235,-0.03625988960266113,-0.27265435457229614,-0.016657650470733643,0.020854532718658447,0.009989940944945258
1.6229753494262695,1.621246337890625e-05,0.0008419156074523926,0.08850845725328672,0.0688429148178345,0.3559686926045137,0.26054322719573975,0.46838128566741943,-0.036224365234375,-0.2726680636405945,-0.01678287982940674,0.02090984582901001,0.010387468718536472
1.6524364948272705,-0.00026047229766845703,-0.0008296966552734375,0.08882652719383559,0.06887911689731667,0.3558338290645527,0.26115214824676514,0.4682939648628235,-0.03673297166824341,-0.27278149127960205,-0.016736865043640137,0.021117746829986572,0.010018504613764407
1.682213306427002,0.0012233257293701172,-5.513429641723633e-05,0.08884221933340822,0.06956887230126055,0.3567838071932588,0.260417103767395,0.46784496307373047,-0.03662949800491333,-0.27296751737594604,-0.016680121421813965,0.02113819122314453,0.010184521571178705
1.7125837802886963,6.92605972290039e-05,-0.0011312365531921387,0.08918899221809419,0.06896880036556166,0.3569801437686517,0.26092824339866644,0.46790567040443426,-0.03688526153564453,-0.27277660369873047,-0.01638936996459961,0.020836949348449707,0.00986833039426807
1.743673324584961,0.00012451410293579102,0.0021694302558898926,0.0891031302684873,0.0689446131171033,0.3578096607974625,0.26132357120513916,0.4679309129714966,-0.03674250841140747,-0.273013174533844,-0.017018914222717285,0.0210726261138916,0.010064056213221798
1.782339572906494,8.71419906616211e-05,0.0008056163787841797,0.08854898272580192,0.06900750978258695,0.35738112266357813,0.2622692584991455,0.4688325524330139,-0.03612881898880005,-0.2734222412109375,-0.01710265874862671,0.021190226078033447,0.010364592912445111
1.8124241828918457,0.0009018778800964355,0.00032198429107666016,0.08920252850237742,0.06921217478217317,0.3583922117405684,0.26373305916786194,0.46997132897377014,-0.03605526685714722,-0.27384328842163086,-0.017165958881378174,0.0212782621383667,0.010342356954534402
2.507376194000244,0.0008934140205383301,-0.0017262697219848633,0.0904922106430996,0.06927172378883571,0.34893789157154975,0.2622100114822388,0.46811908483505255,-0.03517359495162964,-0.26859432458877563,-0.016992270946502686,0.020548701286315918,0.010180791410462027
2.5249688625335693,-0.0008878111839294434,0.0009837150573730469,0.0892147579886413,0.06860817967703398,0.34965904991978974,0.2615877985954285,0.46774095296859747,-0.03502464294433594,-0.2686969041824341,-0.017004966735839844,0.020936787128448486,0.01050755905283309
2.543590784072876,-0.00022476911544799805,0.0003406405448913574,0.08894905368403434,0.06917848174770674,0.34854763976908737,0.2611454129219055,0.4672236442565918,-0.034739136695861816,-0.26842302083969116,-0.017069458961486816,0.02095961570739746,0.010599810730386587
2.557890653610229,0.00013846158981323242,-0.0001266002655029297,0.0889697252713118,0.06984369346213061,0.34734998402854417,0.26083523035049444,0.46689373254776007,-0.034381210803985596,-0.26879942417144775,-0.017057061195373535,0.021038174629211426,0.010474899638802517
2.577509880065918,-0.000683128833770752,7.224082946777344e-05,0.08881463579736262,0.06900020586288586,0.34639189115331065,0.26074695587158203,0.4670596122741699,-0.03454780578613281,-0.26840740442276,-0.017160117626190186,0.020857274532318115,0.010540259980015707
2.612194538116455,-3.319978713989258e-05,0.00016897916793823242,0.08846490360076437,0.0689799873123945,0.3462717961884952,0.26039958000183105,0.4668083190917969,-0.034498512744903564,-0.26843005418777466,-0.017196953296661377,0.020711123943328857,0.010643608635761062
2.643919944763184,0.00020122528076171875,0.00014591217041015625,0.08902103065624266,0.06909909012892572,0.34614974020370337,0.26069024205207825,0.4673050343990326,-0.03467518091201782,-0.2676914930343628,-0.01721036434173584,0.021078526973724365,0.01050179607434023
2.697369337081909,-0.00012052059173583984,0.0002773404121398926,0.08886204560967945,0.06939127250153564,0.34529435640725187,0.2600542008876801,0.466963142156601,-0.03446400165557861,-0.2678760886192322,-0.017255127429962158,0.020932435989379883,0.010604509598703729
2.7220637798309326,-0.00018405914306640625,-0.000798344612121582,0.08867543341577051,0.06868492522025317,0.34444054221740056,0.2593647837638855,0.46601319313049316,-0.034539759159088135,-0.26679569482803345,-0.017079472541809082,0.02083510160446167,0.010371104328319544
2.75744104385376,-0.00019317865371704102,-0.00024884939193725586,0.08878898875196675,0.06892379611651087,0.34416902694284923,0.2595519125461579,0.4653524458408356,-0.03447800874710083,-0.2662811875343323,-0.017191410064697266,0.02103322744369507,0.01038610351466045
2.7835659980773926,-0.00042247772216796875,0.00018417835235595703,0.08919292280046125,0.06771150519281031,0.3439592006678839,0.26008135080337524,0.46570122241973877,-0.034921228885650635,-0.2649195194244385,-0.017175257205963135,0.020918428897857666,0.010316497981957546
2.822162389755249,3.6656856536865234e-05,-0.00045561790466308594,0.08859318632994315,0.06861237153619186,0.3439037883273058,0.2586905956268311,0.4645009636878968,-0.03458470106124878,-0.2660502791404724,-0.01702803373336792,0.02082902193069458,0.010385877367431138
2.8558294773101807,9.959936141967773e-05,8.89897346496582e-05,0.08862397149632466,0.06901091000274646,0.34357089546956,0.2584350407123566,0.46394327282905584,-0.03441208600997925,-0.2657870054244995,-0.017162680625915527,0.02067011594772339,0.010473368380796497
2.8826942443847656,0.00024396181106567383,1.4543533325195312e-05,0.08900991757650263,0.06867848951480007,0.3434299900811794,0.25877290964126587,0.46419060230255127,-0.03463226556777954,-0.26523470878601074,-0.017173826694488525,0.021016359329223633,0.01018101760888394
2.917149543762207,-0.0003643035888671875,0.00043386220932006836,0.08870536273326987,0.06905443051505195,0.34350460084123563,0.25896531343460083,0.46423548460006714,-0.034458816051483154,-0.26604193449020386,-0.017236530780792236,0.021059095859527588,0.010389305139935561
2.952530860900879,-0.0005528926849365234,-0.0003832578659057617,0.08884032167043725,0.06832755583111802,0.34292840137769315,0.25903511047363287,0.463766098022461,-0.03469365835189819,-0.26491767168045044,-0.017126083374023438,0.02105945348739624,0.010253898954507299
2.9825453758239746,0.0007387399673461914,-0.00030690431594848633,0.08857188031737535,0.06888597354702249,0.3430375603254793,0.2582748830318451,0.462869256734848,-0.034513771533966064,-0.2655247449874878,-0.017102062702178955,0.02090686559677124,0.010240544705391898
3.0122110843658447,5.263090133666992e-05,0.00011861324310302734,0.0885482386069781,0.06884661965643364,0.34340461679921763,0.2593282163143158,0.4636829197406769,-0.034290313720703125,-0.2657414674758911,-0.017208576202392578,0.02115488052368164,0.01029617250694036
3.044085741043091,-4.988908767700195e-05,-2.8789043426513672e-05,0.08821633727112607,0.06907699528563263,0.3429884054193077,0.25795003771781927,0.4627495706081391,-0.03432941436767578,-0.2655346989631653,-0.01717531681060791,0.02111417055130005,0.010349454221735745
3.0971598625183105,-9.709596633911133e-05,-1.0013580322265625e-05,0.08906436256946026,0.06950271137367592,0.34260792868510687,0.25814431905746466,0.46323430538177496,-0.03436315059661865,-0.2649838924407959,-0.017183661460876465,0.020883917808532715,0.010311365973245416
3.1321749687194824,-0.000912785530090332,-7.849931716918945e-05,0.08848569810958459,0.06897161911322139,0.34203871534014,0.25756651163101196,0.46261149644851685,-0.034403443336486816,-0.26471859216690063,-0.017177283763885498,0.020746290683746338,0.010473670314090503
3.1572091579437256,0.00041669607162475586,-0.0003674626350402832,0.08857231003749208,0.06884097229822717,0.3425275083303545,0.2581429183483124,0.4627974331378937,-0.03459787368774414,-0.2644800543785095,-0.017055392265319824,0.020742416381835938,0.010435364234988954
3.183631420135498,-0.0002307295799255371,-7.051229476928711e-05,0.08866460542504295,0.06817598919291214,0.34214482601077734,0.25778004527091986,0.4624709784984589,-0.034658193588256836,-0.26440608501434326,-0.01721036434173584,0.020877838134765625,0.010294612122070227
3.2146615982055664,-0.00015932321548461914,-1.1324882507324219e-05,0.08840851755732429,0.06875268601910738,0.34275415946904,0.2574284076690674,0.46204710006713867,-0.03437340259552002,-0.26437652111053467,-0.017166554927825928,0.020937860012054443,0.010614195485961616
3.252374649047852,-7.104873657226562e-05,0.00023889541625976562,0.0883721546467169,0.06927059758911022,0.3420819101738398,0.25726437568664556,0.4622692465782166,-0.03435969352722168,-0.2646663784980774,-0.017118215560913086,0.020558476448059082,0.010444799916178865
3.2825052738189697,-2.5331974029541016e-05,-0.0003604292869567871,0.08897034882572626,0.06874752877045216,0.34184808114278725,0.25795325636863714,0.4631256759166718,-0.03466290235519409,-0.2642030119895935,-0.017195940017700195,0.020803213119506836,0.010286142223996677
3.3267338275909424,9.250640869140625e-05,-0.0003972649574279785,0.08861918349455827,0.06907265988943702,0.34266561542095136,0.25774881243705755,0.4627970159053803,-0.034401655197143555,-0.2644720673561096,-0.016761481761932373,0.02060997486114502,0.010515840309127155
3.3447365760803223,0.0001678466796875,0.00037729740142822266,0.08877829500452021,0.06872047760797478,0.34222835755280656,0.25760987401008606,0.4625662863254547,-0.03467440605163574,-0.26438307762145996,-0.016899466514587402,0.020566344261169434,0.010310411032348267
3.374943733215332,0.0001609325408935547,-0.0002071857452392578,0.08868856447746283,0.06923851911166855,0.3426099437013476,0.25797393918037415,0.46257612109184265,-0.03446286916732788,-0.2653481364250183,-0.016988635063171387,0.02089756727218628,0.010320145614038115
3.4124648571014404,-8.243322372436523e-05,0.00037729740142822266,0.08915377597117748,0.068954968903743,0.3426597230011173,0.25839859247207647,0.4635490775108338,-0.03478872776031494,-0.2651299834251404,-0.017192065715789795,0.020890116691589355,0.010317856170865301
3.444653034210205,-5.78761100769043e-05,0.00027757883071899414,0.08834839207108676,0.06920570619067185,0.34242318869932,0.2578363120555878,0.46283689141273504,-0.03428995609283447,-0.26558685302734375,-0.01714104413986206,0.020861268043518066,0.01054715113201446
3.5065832138061523,0.00030535459518432617,-0.00029200315475463867,0.08844757969309176,0.06942774087933427,0.3425296220564409,0.2575240135192871,0.46335476636886597,-0.03446686267852783,-0.26562023162841797,-0.017034053802490234,0.02067333459854126,0.010551974623418336
3.52490758895874,-0.0002568364143371582,0.0005066990852355957,0.0892487342351751,0.06926766827990591,0.3416950630600122,0.25843793153762823,0.46434623003005987,-0.03453373908996582,-0.26443415880203247,-0.017097830772399902,0.02063584327697754,0.010467085747307519
3.55215835571289,0.0002410411834716797,0.0010349154472351074,0.0892416845492562,0.0695415093005089,0.34273941380950024,0.2589532136917114,0.4655115008354187,-0.0347522497177124,-0.2654062509536743,-0.01720714569091797,0.02071225643157959,0.010459623029758268
3.583558797836304,-0.001181483268737793,-0.0017303824424743652,0.08873845879823677,0.07081547490533772,0.3406527961543041,0.2572455108165741,0.4647737443447113,-0.03510463237762451,-0.26678377389907837,-0.01698523759841919,0.020401179790496826,0.010326827060909925
3.622278451919556,-0.0018650293350219727,-0.0025046467781066895,0.08840102246613311,0.07439492872025891,0.33755055988001315,0.2558082044124604,0.4649977385997773,-0.03463476896286011,-0.2715587019920349,-0.01691877841949463,0.020310580730438232,0.01006521131888906
3.6525309085845943,-0.004886209964752197,-0.003702998161315918,0.08807236815659815,0.08253407314460767,0.3333674736012368,0.2530104517936707,0.4649584293365479,-0.030995845794677734,-0.28407514095306396,-0.016942918300628662,0.02036494016647339,0.0100956996542548
3.686958551406861,-0.009253442287445068,0.002466142177581787,0.0905827106457558,0.08892574353985745,0.32469560182179974,0.2509171664714814,0.46724322438240057,-0.027227044105529785,-0.28710299730300903,-0.017293453216552734,0.018041610717773438,0.010023275276746048
3.712158203125,-0.006229698657989502,-0.0014382600784301758,0.09374049986212457,0.09108592257267557,0.31778830778035966,0.2505095601081848,0.4689568877220154,-0.027028262615203857,-0.28414493799209595,-0.017465054988861084,0.016898632049560547,0.009845257248911204
3.7451775074005127,-0.007416486740112305,-0.0006157159805297852,0.09446741658995494,0.09669451358060992,0.31356441873038715,0.24934104084968567,0.4705219566822052,-0.02557927370071411,-0.28759443759918213,-0.017531096935272217,0.01578301191329956,0.009713683296237894
3.7742063999176025,-0.0008193850517272949,6.467103958129883e-05,0.09463488539046933,0.09958909991845717,0.30934463283018715,0.24631577730178833,0.47004514932632446,-0.02472895383834839,-0.28820425271987915,-0.017935633659362793,0.015480756759643555,0.009786221999152345
3.8120970726013184,-0.0023389458656311035,-0.0036687850952148438,0.0944339239113003,0.10114129807289025,0.30815597814292495,0.24450093507766724,0.46827006340026855,-0.02430903911590576,-0.2899918556213379,-0.017456769943237305,0.015345990657806396,0.00963730402745085
3.842962503433228,-0.0016548633575439453,0.0004431605339050293,0.09349503775165759,0.10194203192977401,0.30573486889433954,0.24316373467445374,0.4682897627353668,-0.02388519048690796,-0.2907324433326721,-0.017654836177825928,0.014831781387329102,0.009863984601008806
3.8971822261810303,-0.003658592700958252,-0.0015774965286254883,0.09181298324473662,0.1026799235771802,0.3046414352573829,0.24159973859786993,0.46566212177276617,-0.02314203977584839,-0.29167884588241577,-0.017358839511871338,0.015099704265594482,0.009981497823400989
3.922152519226074,-0.0001423954963684082,-0.0010491609573364258,0.09189929585333581,0.10219170247853451,0.3038083743595171,0.24011558294296265,0.46320879459381104,-0.02357614040374756,-0.29047322273254395,-0.017428040504455566,0.01460486650466919,0.010060533495377815
3.952700138092041,0.002271711826324463,-0.0015011429786682129,0.09248348964866203,0.10123873719643525,0.30431442052706287,0.23985889554023748,0.4635936319828034,-0.024269402027130127,-0.28950971364974976,-0.01721799373626709,0.0145721435546875,0.009764153090996885
3.992161750793457,-0.0011524558067321777,0.00025027990341186523,0.09197595577098742,0.10130825114700373,0.30314632900424465,0.23970597982406616,0.46331703662872314,-0.024026095867156982,-0.28921574354171753,-0.017219185829162598,0.01422947645187378,0.010054605447239915
4.015000343322754,-0.0010494589805603027,0.0002511143684387207,0.09221900061347037,0.10128232896824386,0.3027334007558126,0.23988589644432073,0.46270778775215154,-0.024005591869354248,-0.28856873512268066,-0.01741725206375122,0.01457136869430542,0.01007717261871879
4.052218198776245,0.000441133975982666,-0.0005857944488525391,0.09224232435291219,0.10149233904533683,0.3024338940238042,0.23954319953918457,0.462516725063324,-0.023691952228546143,-0.28910017013549805,-0.017153561115264893,0.014187872409820557,0.009943977134081705
4.083557367324829,-0.00035834312438964844,0.00044780969619750977,0.09198616633483607,0.1007043453901703,0.3016005622426184,0.23977562785148626,0.46231350302696234,-0.023567140102386475,-0.288570761680603,-0.017225325107574463,0.014184832572937012,0.009760652893131754
4.112284183502197,-0.0007924437522888184,0.00035440921783447266,0.09219936177403396,0.10035324714467243,0.3016730484213872,0.24003052711486816,0.46184325218200684,-0.02373415231704712,-0.28773099184036255,-0.017445802688598633,0.014177858829498291,0.009867266516739552
4.1525537967681885,-0.00043326616287231445,-1.3530254364013672e-05,0.09220575588659706,0.09973649999120411,0.3019010535712788,0.24109548330307012,0.4623324871063233,-0.023570001125335693,-0.28776949644088745,-0.017042577266693115,0.013947606086730957,0.009774685068563648
4.175369739532471,0.0003314018249511719,-8.571147918701172e-05,0.09202368419663487,0.09855506921708973,0.30200088771109385,0.24074453115463262,0.46186226606369024,-0.023841679096221924,-0.2868949770927429,-0.017050981521606445,0.014065980911254883,0.009775127344363574
4.216266632080078,0.0005977749824523926,-0.0002815723419189453,0.09198555140631658,0.09928556974879688,0.3032245100127984,0.24156135320663458,0.4620541334152222,-0.023568391799926758,-0.2887952923774719,-0.017136335372924805,0.014352738857269287,0.009664475253093703
4.246319770812988,0.0011947154998779297,0.0003211498260498047,0.09190182612392771,0.09793801943866196,0.30402581392895883,0.24199119210243225,0.4626829922199249,-0.023914754390716553,-0.2880459427833557,-0.017227232456207275,0.01414036750793457,0.009765266205798035
4.292687177658081,0.0005769133567810059,0.0006270408630371094,0.09115137381044087,0.09698652348495657,0.3058320729456024,0.24131783843040466,0.4623506963253021,-0.02402329444885254,-0.2879577875137329,-0.017213821411132812,0.014279723167419434,0.009876986087902261
4.322645664215088,0.002054572105407715,-0.0001551508903503418,0.09182498555661563,0.09748062905878242,0.308032698558092,0.2437842190265656,0.4653024375438691,-0.02417844533920288,-0.28973323106765747,-0.017101645469665527,0.014905929565429688,0.009763991331424957
4.352703094482422,0.0019733309745788574,0.0009239912033081055,0.09054754132198428,0.09539236910786683,0.3100370763293656,0.24547263979911804,0.46663030982017517,-0.025316894054412842,-0.29105573892593384,-0.017145514488220215,0.015403389930725098,0.009652708088766945
4.387042760848999,0.004561066627502441,0.0013459324836730957,0.09108227221078162,0.09410018122601016,0.3141519647068108,0.24854248762130743,0.4708144068717957,-0.02648472785949707,-0.29451853036880493,-0.017150521278381348,0.016109943389892578,0.008968078948076533
4.422100782394409,0.0019016861915588379,0.0054441094398498535,0.08835162548380981,0.09014655080096572,0.3157131523705186,0.24875718355178839,0.4722738862037659,-0.02825850248336792,-0.28994786739349365,-0.01750493049621582,0.01594167947769165,0.010104608225557497
4.452378511428833,0.0036609768867492676,-0.004029035568237305,0.08546539405599343,0.08168157480470384,0.3204153039883016,0.2437885999679566,0.46212750673294073,-0.03189647197723389,-0.27503252029418945,-0.016946852207183838,0.016434431076049805,0.011222513029515886
4.482742547988892,0.0024219155311584473,-0.001341402530670166,0.08395051061355455,0.07795439909765003,0.32277689502504686,0.2414073646068573,0.453456312417984,-0.03362560272216797,-0.26727283000946045,-0.017144203186035156,0.017305493354797363,0.011620252644096267
4.5120227336883545,0.003095567226409912,0.0005795955657958984,0.0855321030584006,0.07510581376029922,0.32548516822961193,0.24252325296401983,0.4549198150634766,-0.0359807014465332,-0.26368194818496704,-0.017361938953399658,0.01799929141998291,0.01093897349420651
4.546859502792358,0.0024715662002563477,-3.11732292175293e-05,0.0855766104978939,0.07331894638613684,0.3293520097149519,0.24252688884735113,0.45346069335937506,-0.03626495599746704,-0.2612271308898926,-0.0173342227935791,0.018009662628173828,0.011306143545426799
